well_id,date,oil_rate,water_cut,gor,flowing_pressure,days_on_production
W-04,2021-03-12,2631.377833494099,0.4447970188510343,1119.4520547945206,2698.2611390119005,436
W-04,2021-03-13,2727.529095028631,0.4452464302281536,1119.7260273972602,2697.5219906425987,437
W-04,2021-03-14,2642.866353327294,0.4456963561005475,1120.0,2696.7830447519614,438
W-04,2021-03-15,2608.0018163828445,0.4461467958805563,1120.2739726027398,2696.0443012845226,439
W-04,2021-03-16,2516.5372103858194,0.44659774898252935,1120.5479452054794,2695.3057601848313,440
W-04,2021-03-17,2631.919587800354,0.4470492148228136,1120.8219178082193,2694.567421397452,441
W-04,2021-03-18,2712.328150563054,0.44750119281974254,1121.0958904109589,2693.8292848669644,442
W-04,2021-03-19,2474.5842557810524,0.44795368239362454,1121.3698630136985,2693.0913505379635,443
W-04,2021-03-20,2625.2934660816395,0.44840668296673203,1121.6438356164385,2692.353618355058,444
W-04,2021-03-21,2640.5038635415335,0.44886019396329035,1121.9178082191781,2691.6160882628747,445
W-04,2021-03-22,2519.3103167295303,0.4493142148094668,1122.1917808219177,2690.8787602060524,446
W-04,2021-03-23,2532.6340750101444,0.4497687449333595,1122.4657534246576,2690.1416341292474,447
W-04,2021-03-24,2631.226358705341,0.4502237837649869,1122.7397260273972,2689.40470997713,448
W-04,2021-03-25,2459.2564332043044,0.450679330736277,1123.0136986301368,2688.6679876943863,449
W-04,2021-03-26,2639.848430131918,0.45113538528105657,1123.2876712328768,2687.9314672257165,450
W-04,2021-03-27,2482.895823959162,0.45159194683504067,1123.5616438356165,2687.195148515837,451
W-04,2021-03-28,2721.5081657933915,0.45204901483582227,1123.835616438356,2686.4590315094792,452
W-04,2021-03-29,2875.29716777113,0.4525065887228617,1124.109589041096,2685.723116151389,453
W-04,2021-03-30,2478.1616565768363,0.4529646679374765,1124.3835616438355,2684.9874023863285,454
W-04,2021-03-31,2646.5405929703925,0.4534232519228309,1124.6575342465756,2684.2518901590734,455
W-04,2021-04-01,2488.454907593417,0.45388234012392603,1124.9315068493152,2683.5165794144164,456
W-04,2021-04-02,2702.014651301826,0.45434193198758976,1125.2054794520548,2682.7814700971635,457
W-04,2021-04-03,2416.2026873737464,0.45480202696246635,1125.4794520547946,2682.046562152137,458
W-04,2021-04-04,2626.568761883278,0.4552626244990071,1125.7534246575342,2681.3118555241745,459
W-04,2021-04-05,2457.8390074631534,0.45572372404945993,1126.0273972602738,2680.5773501581275,460
W-04,2021-04-06,2535.8351230672633,0.4561853250678602,1126.3013698630139,2679.8430459988635,461
W-04,2021-04-07,2432.076821325603,0.45664742701002026,1126.5753424657535,2679.108942991265,462
W-04,2021-04-08,2654.302269570641,0.45711002933352074,1126.849315068493,2678.3750410802295,463
W-04,2021-04-09,2449.0785494512565,0.4575731314977003,1127.123287671233,2677.6413402106696,464
W-04,2021-04-10,2614.2863219238684,0.4580367329636461,1127.3972602739725,2676.907840327512,465
W-04,2021-04-11,2502.070172647955,0.4585008331941853,1127.6712328767123,2676.1745413757017,466
W-04,2021-04-12,2526.375622666177,0.4589654316538745,1127.9452054794522,2675.4414433001944,467
W-04,2021-04-13,2554.525663070182,0.4594305278089913,1128.2191780821918,2674.7085460459643,468
W-04,2021-04-14,2441.061460097869,0.459896121127525,1128.4931506849314,2673.975849557999,469
W-04,2021-04-15,2554.8029688838114,0.4603622110791671,1128.7671232876712,2673.2433537813013,470
W-04,2021-04-16,2710.1175379090855,0.4608287971353025,1129.0410958904108,2672.51105866089,471
W-04,2021-04-17,2428.4807928497307,0.46129587876900074,1129.3150684931509,2671.7789641417976,472
W-04,2021-04-18,2659.187159879903,0.4617634554550065,1129.5890410958905,2671.047070169073,473
W-04,2021-04-19,2694.434279294921,0.4622315266697314,1129.86301369863,2670.3153766877786,474
W-04,2021-04-20,2413.061286389519,0.4627000918912445,1130.13698630137,2669.583883642994,475
W-04,2021-04-21,2332.9114325455757,0.46316915059926406,1130.4109589041095,2668.852590979812,476
W-04,2021-04-22,2539.3895129089587,0.4636387022751489,1130.6849315068491,2668.1214986433406,477
W-04,2021-04-23,2434.07920344307,0.4641087464018895,1130.9589041095892,2667.3906065787037,478
W-04,2021-04-24,2718.44856970447,0.46457928246409963,1131.2328767123288,2666.6599147310403,479
W-04,2021-04-25,2495.84407670137,0.4650503099480079,1131.5068493150684,2665.929423045503,480
W-04,2021-04-26,2392.346620074226,0.46552182834144923,1131.7808219178082,2665.1991314672614,481
W-04,2021-04-27,2347.5391212196114,0.46599383713385656,1132.0547945205478,2664.469039941498,482
W-04,2021-04-28,2609.240556371518,0.4664663358162527,1132.328767123288,2663.739148413412,483
W-04,2021-04-29,2408.2062311117816,0.46693932388124176,1132.6027397260275,2663.0094568282175,484
W-04,2021-04-30,2477.0939475325986,0.46741280082300124,1132.876712328767,2662.279965131142,485
W-04,2021-05-01,2580.892517739749,0.467886766137274,1133.150684931507,2661.55067326743,486
W-04,2021-05-02,2406.6404810629547,0.4683612193213597,1133.4246575342465,2660.8215811823397,487
W-04,2021-05-03,2454.340795391589,0.46883615987410765,1133.6986301369861,2660.092688821145,488
W-04,2021-05-04,2453.714216533264,0.46931158729590794,1133.9726027397262,2659.3639961291346,489
W-04,2021-05-05,2531.9530984833327,0.46978750108868417,1134.2465753424658,2658.635503051612,490
W-04,2021-05-06,2516.8415514783196,0.4702639007558855,1134.5205479452054,2657.9072095338956,491
W-04,2021-05-07,2417.4315837227364,0.4707407858024787,1134.7945205479452,2657.1791155213186,492
W-04,2021-05-08,2446.5552150941885,0.47121815573494064,1135.0684931506848,2656.451220959231,493
W-04,2021-05-09,2391.372378352252,0.4716960100612506,1135.3424657534247,2655.7235257929947,494
W-04,2021-05-10,2257.897837805973,0.47217434829088245,1135.6164383561645,2654.996029967989,495
W-04,2021-05-11,2456.5492785526353,0.47265316993479733,1135.890410958904,2654.268733429607,496
W-04,2021-05-12,2642.9491907460915,0.47313247450543616,1136.1643835616437,2653.5416361232574,497
W-04,2021-05-13,2314.986426402912,0.473612261516712,1136.4383561643835,2652.8147379943634,498
W-04,2021-05-14,2323.711889766968,0.4740925304840028,1136.7123287671232,2652.088038988363,499
W-04,2021-05-15,2308.168614688771,0.47457328092414397,1136.9863013698632,2651.3615390507107,500
W-04,2021-05-16,2489.1746016083152,0.47505451235542134,1137.2602739726028,2650.6352381268734,501
W-04,2021-05-17,2452.7297239768827,0.4755362242975635,1137.5342465753424,2649.9091361623346,502
W-04,2021-05-18,2378.0260517031597,0.4760184162717349,1137.8082191780823,2649.183233102592,503
W-04,2021-05-19,2285.8448243555804,0.4765010878005287,1138.0821917808219,2648.457528893159,504
W-04,2021-05-20,2398.325834578823,0.47698423840795945,1138.3561643835615,2647.7320234795643,505
W-04,2021-05-21,2202.735968551463,0.4774678676194565,1138.6301369863015,2647.006716807349,506
W-04,2021-05-22,2395.397472544037,0.4779519749618565,1138.9041095890411,2646.281608822073,507
W-04,2021-05-23,2474.772607652379,0.47843655996339685,1139.1780821917807,2645.5566994693067,508
W-04,2021-05-24,2226.1886420092324,0.4789216221537084,1139.4520547945206,2644.831988694639,509
W-04,2021-05-25,2189.624420674715,0.47940716106380915,1139.7260273972602,2644.107476443673,510
W-04,2021-05-26,2542.2913275345177,0.47989317622609684,1140.0,2643.383162662025,511
W-04,2021-05-27,2286.617199245106,0.4803796671743428,1140.2739726027398,2642.659047295327,512
W-04,2021-05-28,2482.1901992115318,0.4808666334436845,1140.5479452054794,2641.9351302892273,513
W-04,2021-05-29,2330.151984405083,0.48135407457061985,1140.821917808219,2641.2114115893874,514
W-04,2021-05-30,2324.7794875616705,0.48184199009299966,1141.0958904109589,2640.487891141484,515
W-04,2021-05-31,2388.7479254046425,0.48233037955002167,1141.3698630136985,2639.7645688912094,516
W-04,2021-06-01,2233.6163810234193,0.4828192424822237,1141.6438356164385,2639.0414447842704,517
W-04,2021-06-02,2344.8271572578155,0.48330857843147723,1141.9178082191781,2638.318518766388,518
W-04,2021-06-03,2281.911244504134,0.48379838694098126,1142.1917808219177,2637.595790783299,519
W-04,2021-06-04,2170.9110925775876,0.48428866755525535,1142.4657534246576,2636.873260780755,520
W-04,2021-06-05,2354.434371603695,0.4847794198201339,1142.7397260273972,2636.150928704522,521
W-04,2021-06-06,2281.8591960269328,0.48527064328275915,1143.013698630137,2635.428794500381,522
W-04,2021-06-07,2289.3715831706836,0.4857623374915757,1143.2876712328768,2634.7068581141275,523
W-04,2021-06-08,2165.9444556447434,0.4862545019963235,1143.5616438356165,2633.9851194915727,524
W-04,2021-06-09,2477.500129891195,0.48674713634803213,1143.835616438356,2633.263578578542,525
W-04,2021-06-10,2392.2369556426647,0.4872402400990148,1144.109589041096,2632.542235320876,526
W-04,2021-06-11,2397.40558149668,0.48773381280286154,1144.3835616438355,2631.82108966443,527
W-04,2021-06-12,2250.060421720182,0.48822785401443414,1144.6575342465756,2631.100141555074,528
W-04,2021-06-13,2085.754940663738,0.4887223632898591,1144.9315068493152,2630.3793909386927,529
W-04,2021-06-14,2494.1970707299147,0.4892173401865225,1145.2054794520548,2629.6588377611865,530
W-04,2021-06-15,2263.8778703469397,0.4897127842630634,1145.4794520547944,2628.9384819684687,531
W-04,2021-06-16,2182.422874121196,0.4902086950793686,1145.7534246575342,2628.21832350647,532
W-04,2021-06-17,2308.167308145957,0.490705072196566,1146.027397260274,2627.498362321134,533
W-04,2021-06-18,2387.271310381702,0.4912019151770194,1146.3013698630139,2626.77859835842,534
W-04,2021-06-19,2249.938739986972,0.4916992235843225,1146.5753424657535,2626.059031564301,535
W-04,2021-06-20,2390.269374609967,0.492196996983293,1146.849315068493,2625.3396618847673,536
W-04,2021-06-21,2363.8135032536547,0.4926952349399673,1147.123287671233,2624.62048926582,537
W-04,2021-06-22,2119.352553737366,0.4931939370215943,1147.3972602739725,2623.901513653479,538
W-04,2021-06-23,2159.607866291729,0.49369310279663015,1147.6712328767123,2623.182734993777,539
W-04,2021-06-24,2335.877872369691,0.49419273183473234,1147.9452054794522,2622.4641532327614,540
W-04,2021-06-25,1925.1376821498732,0.49469282370675466,1148.2191780821918,2621.7457683164944,541
W-04,2021-06-26,2204.239719811686,0.49519337798474095,1148.4931506849314,2621.0275801910543,542
W-04,2021-06-27,2058.300021688067,0.4956943942419202,1148.7671232876712,2620.3095888025327,543
W-04,2021-06-28,2159.192374048827,0.4961958720527008,1149.0410958904108,2619.591794097036,544
W-04,2021-06-29,2174.3270854167718,0.4966978109926652,1149.3150684931509,2618.874196020687,545
W-04,2021-06-30,2163.3373801466323,0.49720021063856457,1149.5890410958905,2618.156794519621,546
W-04,2021-07-01,2137.5844558697045,0.4977030705683131,1149.86301369863,2617.4395895399894,547
W-04,2021-07-02,2073.387953796576,0.49820639036098346,1150.13698630137,2616.722581027958,548
W-04,2021-07-03,2440.530489775535,0.4987101695968006,1150.4109589041095,2616.0057689297078,549
W-04,2021-07-04,2389.312709377782,0.4992144078571371,1150.6849315068494,2615.2891531914343,550
W-04,2021-07-05,2053.3491712020627,0.49971910472450776,1150.9589041095892,2614.5727337593466,551
W-04,2021-07-06,2348.790800234982,0.5002242597825645,1151.2328767123288,2613.8565105796706,552
W-04,2021-07-07,2127.9885577812665,0.5007298726160908,1151.5068493150684,2613.1404835986455,553
W-04,2021-07-08,2181.2363397630234,0.5012359428109974,1151.7808219178082,2612.424652762526,554
W-04,2021-07-09,2155.8767694804446,0.5017424699543164,1152.0547945205478,2611.70901801758,555
W-04,2021-07-10,2086.6586140784543,0.5022494536341966,1152.328767123288,2610.9935793100926,556
W-04,2021-07-11,2260.843341287958,0.5027568934398985,1152.6027397260275,2610.2783365863615,557
W-04,2021-07-12,2163.3111776638416,0.5032647889617892,1152.876712328767,2609.5632897927003,558
W-04,2021-07-13,2093.6928464363164,0.5037731397913372,1153.1506849315067,2608.8484388754364,559
W-04,2021-07-14,1999.831008244309,0.5042819455211082,1153.4246575342465,2608.1337837809124,560
W-04,2021-07-15,2040.1068215148719,0.5047912057447594,1153.6986301369864,2607.419324455486,561
W-04,2021-07-16,1955.2014577884888,0.5053009200570349,1153.9726027397262,2606.705060845529,562
W-04,2021-07-17,2129.4360443890887,0.5058110880537613,1154.2465753424658,2605.990992897428,563
W-04,2021-07-18,1994.9765469125298,0.5063217093318422,1154.5205479452054,2605.2771205575846,564
W-04,2021-07-19,2091.0513435618495,0.5068327834892536,1154.7945205479452,2604.5634437724143,565
W-04,2021-07-20,2262.6176473157707,0.5073443101250399,1155.0684931506848,2603.8499624883484,566
W-04,2021-07-21,2239.9116073072605,0.507856288839308,1155.3424657534247,2603.1366766518317,567
W-04,2021-07-22,2103.5493333051672,0.5083687192332234,1155.6164383561645,2602.423586209325,568
W-04,2021-07-23,2093.519805432741,0.5088816009090052,1155.890410958904,2601.7106911073024,569
W-04,2021-07-24,2299.7617594952735,0.509394933469922,1156.1643835616437,2600.9979912922536,570
W-04,2021-07-25,2150.208713596806,0.5099087165202864,1156.4383561643835,2600.2854867106826,571
W-04,2021-07-26,2055.4929063289487,0.5104229496654511,1156.7123287671232,2599.573177309108,572
W-04,2021-07-27,1934.3990311728542,0.5109376325118042,1156.9863013698632,2598.861063034063,573
W-04,2021-07-28,2124.2624457687316,0.5114527646667647,1157.2602739726028,2598.1491438320963,574
W-04,2021-07-29,2166.481261427866,0.5119683457387778,1157.5342465753424,2597.43741964977,575
W-04,2021-07-30,2007.1851368794448,0.5124843753373107,1157.808219178082,2596.7258904336613,576
W-04,2021-07-31,2101.179054771116,0.5130008530728482,1158.0821917808219,2596.014556130362,577
W-04,2021-08-01,2027.7868136090094,0.5135177785568876,1158.3561643835617,2595.3034166864795,578
W-04,2021-08-02,2042.8903005311035,0.5140351514019356,1158.6301369863015,2594.592472048634,579
W-04,2021-08-03,1795.4163791044857,0.5145529712215026,1158.9041095890411,2593.8817221634617,580
W-04,2021-08-04,2031.1311005376774,0.5150712376300994,1159.1780821917807,2593.1711669776128,581
W-04,2021-08-05,2152.9356513141215,0.5155899502432322,1159.4520547945206,2592.460806437753,582
W-04,2021-08-06,1980.3077099866043,0.5161091086773988,1159.7260273972602,2591.750640490561,583
W-04,2021-08-07,2048.5427774707387,0.5166287125500839,1160.0000000000002,2591.0406690827317,584
W-04,2021-08-08,1959.752318692486,0.5171487614797552,1160.2739726027398,2590.3308921609737,585
W-04,2021-08-09,2073.2997503252013,0.5176692550858593,1160.5479452054794,2589.6213096720103,586
W-04,2021-08-10,2009.00146119128,0.5181901929888169,1160.821917808219,2588.9119215625797,587
W-04,2021-08-11,1929.5990421440765,0.5187115748100196,1161.0958904109589,2588.2027277794346,588
W-04,2021-08-12,2163.7526973750178,0.5192334001718248,1161.3698630136987,2587.4937282693422,589
W-04,2021-08-13,2117.746542427336,0.5197556686975524,1161.6438356164385,2586.7849229790845,590
W-04,2021-08-14,1953.8646013261505,0.5202783800114802,1161.9178082191781,2586.0763118554573,591
W-04,2021-08-15,2065.3292335415317,0.52080153373884,1162.1917808219177,2585.367894845272,592
W-04,2021-08-16,2065.8234252204056,0.5213251295058136,1162.4657534246576,2584.6596718953538,593
W-04,2021-08-17,2073.128015663879,0.5218491669395287,1162.7397260273972,2583.9516429525434,594
W-04,2021-08-18,1826.697013982538,0.5223736456680551,1163.013698630137,2583.243807963695,595
W-04,2021-08-19,2103.792726339924,0.5228985653204008,1163.2876712328768,2582.5361668756773,596
W-04,2021-08-20,1936.7633112412045,0.5234239255265075,1163.5616438356165,2581.828719635375,597
W-04,2021-08-21,1955.3482521250994,0.5239497259172474,1163.835616438356,2581.1214661896856,598
W-04,2021-08-22,2261.9270927330085,0.5244759661244189,1164.109589041096,2580.4144064855227,599
W-04,2021-08-23,2016.8439739960934,0.5250026457807428,1164.3835616438357,2579.7075404698135,600
W-04,2021-08-24,1942.4340888816307,0.5255297645198587,1164.6575342465756,2579.0008680895,601
W-04,2021-08-25,1751.6237642230144,0.5260573219763204,1164.9315068493152,2578.2943892915378,602
W-04,2021-08-26,2118.8678335348823,0.5265853177855933,1165.2054794520548,2577.588104022899,603
W-04,2021-08-27,1834.1030211236932,0.5271137515840495,1165.4794520547944,2576.8820122305688,604
W-04,2021-08-28,1866.1685797059454,0.5276426230089648,1165.7534246575342,2576.1761138615466,605
W-04,2021-08-29,1932.0909390918748,0.5281719316985147,1166.027397260274,2575.470408862848,606
W-04,2021-08-30,2108.175736450015,0.5287016772917706,1166.3013698630139,2574.7648971815015,607
W-04,2021-08-31,2039.0287031025985,0.5292318594286961,1166.5753424657535,2574.059578764551,608
W-04,2021-09-01,1940.6107964569283,0.5297624777501435,1166.849315068493,2573.354453559054,609
W-04,2021-09-02,1985.2083167209214,0.5302935318978501,1167.123287671233,2572.649521512084,610
W-04,2021-09-03,1889.4094845829609,0.5308250215144344,1167.3972602739725,2571.9447825707275,611
W-04,2021-09-04,1961.9414883366003,0.5313569462433929,1167.6712328767123,2571.240236682086,612
W-04,2021-09-05,1952.219569047456,0.5318893057290959,1167.9452054794522,2570.535883793276,613
W-04,2021-09-06,2040.3779201683262,0.5324220996167843,1168.2191780821918,2569.8317238514283,614
W-04,2021-09-07,2037.2192541300076,0.5329553275525667,1168.4931506849314,2569.1277568036867,615
W-04,2021-09-08,1986.228268455408,0.533488989183414,1168.7671232876712,2568.423982597212,616
W-04,2021-09-09,1896.5365623319399,0.5340230841571583,1169.041095890411,2567.720401179178,617
W-04,2021-09-10,2005.6080750763565,0.5345576121224874,1169.3150684931509,2567.0170124967726,618
W-04,2021-09-11,1918.4287706921807,0.5350925727289425,1169.5890410958905,2566.3138164971992,619
W-04,2021-09-12,1815.693369294339,0.5356279656269144,1169.86301369863,2565.610813127676,620
W-04,2021-09-13,1881.6221746637157,0.5361637904676398,1170.1369863013697,2564.908002335433,621
W-04,2021-09-14,1928.194530471349,0.5367000469031986,1170.4109589041095,2564.2053840677177,622
W-04,2021-09-15,2008.7159941783802,0.5372367345865097,1170.6849315068494,2563.502958271791,623
W-04,2021-09-16,1896.0067489584856,0.5377738531713281,1170.9589041095892,2562.800724894928,624
W-04,2021-09-17,1790.4163825867765,0.5383114023122415,1171.2328767123288,2562.098683884418,625
W-04,2021-09-18,1915.0932436122528,0.5388493816646671,1171.5068493150684,2561.396835187565,626
W-04,2021-09-19,1918.2884436481343,0.5393877908848477,1171.7808219178082,2560.6951787516887,627
W-04,2021-09-20,1923.0737088523829,0.539926629629849,1172.054794520548,2559.993714524121,628
W-04,2021-09-21,1994.0641125559891,0.5404658975575565,1172.3287671232877,2559.2924424522093,629
W-04,2021-09-22,2001.4761290075435,0.5410055943266713,1172.6027397260275,2558.5913624833156,630
W-04,2021-09-23,1838.00351424519,0.5415457195967077,1172.876712328767,2557.8904745648165,631
W-04,2021-09-24,1833.566385996768,0.5420862730279897,1173.1506849315067,2557.1897786441023,632
W-04,2021-09-25,1789.1197932550403,0.542627254281648,1173.4246575342465,2556.489274668578,633
W-04,2021-09-26,1959.9836599366977,0.5431686630196163,1173.6986301369864,2555.7889625856637,634
W-04,2021-09-27,2032.2195744533371,0.5437104989046286,1173.9726027397262,2555.0888423427923,635
W-04,2021-09-28,1854.7918137765896,0.5442527616002161,1174.2465753424658,2554.388913887413,636
W-04,2021-09-29,1859.9800040320738,0.5447954507707035,1174.5205479452054,2553.689177166988,637
W-04,2021-09-30,2027.0751524935731,0.5453385660812065,1174.794520547945,2552.9896321289943,638
W-04,2021-10-01,1929.7358569709488,0.5458821071976283,1175.0684931506848,2552.2902787209237,639
W-04,2021-10-02,1920.7804274595642,0.5464260737866569,1175.3424657534247,2551.5911168902817,640
W-04,2021-10-03,1758.0923541007414,0.5469704655157617,1175.6164383561645,2550.8921465845888,641
W-04,2021-10-04,1940.5960362736666,0.5475152820531903,1175.890410958904,2550.1933677513794,642
W-04,2021-10-05,1780.2002969970495,0.5480605230679663,1176.1643835616437,2549.4947803382024,643
W-04,2021-10-06,1758.2236650357931,0.5486061882298852,1176.4383561643835,2548.7963842926215,644
W-04,2021-10-07,1833.831550844964,0.549152277209512,1176.7123287671234,2548.098179562214,645
W-04,2021-10-08,1808.5491780591499,0.5496987896781783,1176.9863013698632,2547.4001660945723,646
W-04,2021-10-09,1842.5049035159125,0.5502457253079791,1177.2602739726028,2546.702343837303,647
W-04,2021-10-10,1721.2898754451032,0.5507930837717697,1177.5342465753424,2546.0047127380267,648
W-04,2021-10-11,1954.5083659575846,0.5513408647431634,1177.808219178082,2545.3072727443778,649
W-04,2021-10-12,1969.1845592407847,0.5518890678965276,1178.0821917808219,2544.6100238040067,650
W-04,2021-10-13,1667.1318516543788,0.552437692906982,1178.3561643835617,2543.912965864576,651
W-04,2021-10-14,1951.0289005837615,0.5529867394503948,1178.6301369863015,2543.2160988737655,652
W-04,2021-10-15,1775.0013092875902,0.5535362072033803,1178.9041095890411,2542.5194227792667,653
W-04,2021-10-16,1935.7614800861386,0.5540860958432958,1179.1780821917807,2541.822937528787,654
W-04,2021-10-17,1844.1366018353963,0.5546364050482393,1179.4520547945206,2541.1266430700466,655
W-04,2021-10-18,1852.04230393303,0.5551871344970456,1179.7260273972604,2540.430539350781,656
W-04,2021-10-19,1829.781386449327,0.5557382838692849,1180.0,2539.734626318741,657
W-04,2021-10-20,1963.7009892023682,0.5562898528452587,1180.2739726027398,2539.0389039216902,658
W-04,2021-10-21,1724.8224892722394,0.5568418411059977,1180.5479452054794,2538.3433721074066,659
W-04,2021-10-22,1902.1443354654139,0.5573942483332591,1180.821917808219,2537.6480308236833,660
W-04,2021-10-23,1948.3460213724275,0.5579470742095235,1181.0958904109589,2536.952880018327,661
W-04,2021-10-24,1909.7232477488578,0.5585003184179922,1181.3698630136987,2536.2579196391594,662
W-04,2021-10-25,2063.305879269212,0.5590539806425849,1181.6438356164385,2535.5631496340156,663
W-04,2021-10-26,1787.0499710581294,0.5596080605679364,1181.9178082191781,2534.8685699507464,664
W-04,2021-10-27,1928.7411505298508,0.5601625578793944,1182.1917808219177,2534.1741805372144,665
W-04,2021-10-28,1825.2423154160738,0.5607174722630165,1182.4657534246574,2533.4799813412997,666
W-04,2021-10-29,1952.5535558595006,0.5612728034055675,1182.7397260273974,2532.7859723108936,667
W-04,2021-10-30,1832.2693553878344,0.5618285509945173,1183.013698630137,2532.0921533939045,668
W-04,2021-10-31,1794.6962210448853,0.5623847147180374,1183.2876712328768,2531.3985245382523,669
W-04,2021-11-01,1955.6002597072884,0.562941294264999,1183.5616438356165,2530.705085691873,670
W-04,2021-11-02,1782.6026289666468,0.56349828932497,1183.835616438356,2530.011836802717,671
W-04,2021-11-03,1693.6470079720173,0.5640556995882127,1184.109589041096,2529.318777818748,672
W-04,2021-11-04,1778.1281484596434,0.5646135247456809,1184.3835616438357,2528.625908687944,673
W-04,2021-11-05,1885.3051147606106,0.5651717644890173,1184.6575342465753,2527.9332293582975,674
W-04,2021-11-06,1957.7547399895855,0.5657304185105514,1184.9315068493152,2527.2407397778165,675
W-04,2021-11-07,1834.8985424137186,0.5662894865032966,1185.2054794520548,2526.54843989452,676
W-04,2021-11-08,1948.4924670227435,0.5668489681609475,1185.4794520547944,2525.8563296564453,677
W-04,2021-11-09,1693.634985196264,0.567408863177878,1185.7534246575342,2525.1644090116406,678
W-04,2021-11-10,1779.5066244078816,0.5679691712491383,1186.027397260274,2524.47267790817,679
W-04,2021-11-11,1793.2849262795341,0.5685298920704521,1186.3013698630139,2523.781136294112,680
W-04,2021-11-12,1808.8808812283198,0.5690910253382153,1186.5753424657535,2523.0897841175583,681
W-04,2021-11-13,1826.7897259854676,0.5696525707494919,1186.849315068493,2522.3986213266153,682
W-04,2021-11-14,1883.1750903175805,0.5702145280020134,1187.1232876712327,2521.7076478694034,683
W-04,2021-11-15,1775.2912006793513,0.5707768967941744,1187.3972602739727,2521.0168636940584,684
W-04,2021-11-16,1829.486740635543,0.5713396768250321,1187.6712328767123,2520.3262687487286,685
W-04,2021-11-17,1811.3860066308864,0.5719028677943021,1187.9452054794522,2519.635862981577,686
W-04,2021-11-18,1727.9227186600342,0.5724664694023573,1188.2191780821918,2518.9456463407814,687
W-04,2021-11-19,1803.4755014485197,0.5730304813502252,1188.4931506849314,2518.255618774534,688
W-04,2021-11-20,1799.9604577797143,0.5735949033395848,1188.7671232876712,2517.56578023104,689
W-04,2021-11-21,1797.272531191671,0.5741597350727654,1189.041095890411,2516.8761306585197,690
W-04,2021-11-22,1815.0169187659533,0.5747249762527431,1189.3150684931509,2516.186670005207,691
W-04,2021-11-23,1818.4549825388674,0.5752906265831395,1189.5890410958905,2515.497398219351,692
W-04,2021-11-24,1770.4045485742051,0.5758566857682186,1189.86301369863,2514.808315249213,693
W-04,2021-11-25,1928.749661039125,0.5764231535128848,1190.1369863013697,2514.1194210430713,694
W-04,2021-11-26,1700.6119732530412,0.5769900295226804,1190.4109589041097,2513.430715549216,695
W-04,2021-11-27,1741.852057809715,0.5775573135037839,1190.6849315068494,2512.742198715952,696
W-04,2021-11-28,2066.6387743973078,0.5781250051630067,1190.9589041095892,2512.053870491599,697
W-04,2021-11-29,1711.4283478457821,0.5786931042077917,1191.2328767123288,2511.3657308244906,698
W-04,2021-11-30,1681.705117996584,0.5792616103462109,1191.5068493150684,2510.6777796629735,699
W-04,2021-12-01,1874.7190513283615,0.5798305232869625,1191.780821917808,2509.99001695541,700
W-04,2021-12-02,1613.9893390764692,0.5803998427393695,1192.054794520548,2509.3024426501756,701
W-04,2021-12-03,1783.9197431915577,0.5809695684133769,1192.3287671232877,2508.6150566956608,702
W-04,2021-12-04,2003.291096101123,0.5815397000195501,1192.6027397260275,2507.9278590402696,703
W-04,2021-12-05,1662.201210309331,0.5821102372690719,1192.876712328767,2507.2408496324197,704
W-04,2021-12-06,1621.6181862992414,0.5826811798737406,1193.1506849315067,2506.5540284205445,705
W-04,2021-12-07,1665.7870802619386,0.5832525275459683,1193.4246575342465,2505.8673953530893,706
W-04,2021-12-08,1885.9137461821056,0.5838242799987781,1193.6986301369864,2505.1809503785157,707
W-04,2021-12-09,1906.1861737428026,0.5843964369458023,1193.9726027397262,2504.4946934452983,708
W-04,2021-12-10,1755.4317461498292,0.5849689981012801,1194.2465753424658,2503.808624501926,709
W-04,2021-12-11,1864.6598024785162,0.5855419631800554,1194.5205479452054,2503.122743496901,710
W-04,2021-12-12,1928.9196032470159,0.5861153318975747,1194.794520547945,2502.4370503787413,711
W-04,2021-12-13,1964.7052609376374,0.5866891039698852,1195.068493150685,2501.751545095978,712
W-04,2021-12-14,1778.3468645343537,0.5872632791136324,1195.3424657534247,2501.0662275971563,713
W-04,2021-12-15,1590.428363431045,0.5878378570460583,1195.6164383561645,2500.381097830835,714
W-04,2021-12-16,1725.258979552086,0.5884128374849991,1195.890410958904,2499.6961557455884,715
W-04,2021-12-17,1760.8604462949388,0.588988220148883,1196.1643835616437,2499.011401290004,716
W-04,2021-12-18,1775.8130044910797,0.5895640047567282,1196.4383561643835,2498.3268344126827,717
W-04,2021-12-19,1781.943331588034,0.5901401910281414,1196.7123287671234,2497.642455062241,718
W-04,2021-12-20,1900.2498310780095,0.5907167786833148,1196.986301369863,2496.958263187308,719
W-04,2021-12-21,1913.9058477028766,0.5912937674430249,1197.2602739726028,2496.2742587365287,720
W-04,2021-12-22,1782.431732230487,0.5918711570286299,1197.5342465753424,2495.5904416585604,721
W-04,2021-12-23,1897.0670398838108,0.592448947162068,1197.808219178082,2494.9068119020744,722
W-04,2021-12-24,1829.6546471924119,0.5930271375658549,1198.082191780822,2494.223369415758,723
W-04,2021-12-25,1802.8163973993383,0.5936057279630831,1198.3561643835617,2493.5401141483107,724
W-04,2021-12-26,1878.454405546195,0.5941847180774182,1198.6301369863015,2492.857046048447,725
W-04,2021-12-27,1802.8536621124763,0.5947641076330981,1198.9041095890411,2492.1741650648946,726
